鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
柳營區,土地,篤農段99-2地號,2263.17,,一般農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2104748,930,,0.0,0,協議價購；,RPQOMLPLQHLGFDD78DA,0.0,0.0,0.0,無,
柳營區,土地,篤農段45-1地號,262.52,,一般農業區,水利用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,244148,930,,0.0,0,協議價購；,RPROMLPLQHLGFDD88DA,0.0,0.0,0.0,無,017
柳營區,土地,篤農段13地號,270.19,,一般農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,251276,930,,0.0,0,協議價購；,RPSOMLPLQHLGFDD98DA,0.0,0.0,0.0,無,
柳營區,土地,篤農段14-2地號,29.52,,一般農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35424,1200,,0.0,0,協議價購；,SPSOMLPLQHLGFDD09DA,0.0,0.0,0.0,無,
柳營區,土地,小腿段1017-2地號,126.67,,一般農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,103850,820,,0.0,0,協議價購；,RPUOMLPLQHLGFDD56DA,0.0,0.0,0.0,無,018
柳營區,土地,篤農段45-1地號,262.52,,一般農業區,水利用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,244149,930,,0.0,0,協議價購；,RPWOMLPLQHLGFDD76DA,0.0,0.0,0.0,無,017
柳營區,土地,小腿段1017-2地號,126.67,,一般農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,117800,930,,0.0,0,協議價購；,RPQNMLLJRHLGFDD18DA,0.0,0.0,0.0,無,018
官田區,土地,隆本段163地號,7.14,都市：其他:住宅區,,,1150814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,460530,64500,,0.0,0,政府機關標讓售；,RPQNMLSLQHLGFFD56DA,0.0,0.0,0.0,無,
西港區,土地,州海段1467地號,289.66,都市：其他:甲種工業區,,,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10520000,36318,,0.0,0,,RPWNMLPJQHLGFGD76DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區佳興里佳里興４０５號之２０,695.0,,特定農業區,農牧用地,1150813,土地1建物1車位0,全,三層,透天厝,農業用,ＲＣ造,0851014,187.93,5,2,4,有,無,4000000,21285,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRLQHLGFGD66DA,187.93,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區仁得里八德街１６１號五樓之九,8.0,都市：其他:住宅區,,,1150822,土地3建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840707,36.88,1,1,1,有,有,1100000,29826,,0.0,0,,RPQNMLSLQHLGFGD66DA,25.84,0.0,2.16,有,
善化區,房地(土地+建物)+車位,臺南市善化區陽光大道４４５號五樓之７,45.68,都市：其他:生活服務區(第二種住宅區),,,1150813,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140124,139.26999999999998,2,2,2,有,有,12950000,92985,坡道平面,32.01,0,,RPVNMLLLQHLGFHD56DA,68.56,0.0,3.41,有,021
善化區,土地,什美段913地號,140.28,,鄉村區,乙種建築用地,1150808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,18534,,0.0,0,,RPRNMLSLQHLGFHD86DA,0.0,0.0,0.0,無,
歸仁區,土地,歸仁北段215-59地號,386.0,都市：其他:住宅區,,,1150813,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,38183250,98920,,0.0,0,1.歸仁北段215-2215-59215-60215-61等四筆土地每坪以34.5萬元計價2.歸仁北段215-62215-63等二筆依115年公告現值計價親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKQHLGFID88DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區大順二街９號四樓之７,20.8,都市：其他:住宅區,,,1150803,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830302,109.21000000000001,3,2,2,有,有,4850000,44410,,0.0,0,,RPSNMLSKQHLGFID96DA,73.47,2.41,7.21,有,
永康區,房地(土地+建物),臺南市永康區中華二路３４０巷１２號九樓之７,18.51,都市：其他:住宅區,,,1150819,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811016,118.08,3,2,2,有,有,4700000,39804,,0.0,0,,RPSOMLLLQHLGFKD66DA,83.11,1.0,12.03,有,022
安南區,土地,淵東段138-2地號,62.85,都市：其他:住宅區,,,1150817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5420184,86240,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPPNMLSLQHLGFBD78EA,0.0,0.0,0.0,無,
安南區,土地,淵東段139-5地號,15.91,都市：其他:住宅區,,,1150817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1418695,89170,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPQNMLSLQHLGFBD88EA,0.0,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區東寧路１８６號十樓之５,14.76,都市：其他:住宅區,,,1150801,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841221,160.91,3,2,2,有,有,13300000,82655,坡道平面,0.0,0,,RPQNMLRLQHLGFCD88EA,100.56,1.41,11.19,有,
七股區,土地,榔段900地號,454.67,,鄉村區,乙種建築用地,1150824,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6876500,15124,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSLQHLGFGD66EA,0.0,0.0,0.0,無,
北區,土地,北安段1376地號,83.76,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6683808,79797,,0.0,0,協議價購；,RPWNMLRLQHLGFAD56DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,83.76,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6683808,79797,,0.0,0,協議價購；,RPXNMLRLQHLGFAD66DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,29.91,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2387075,79809,,0.0,0,協議價購；,RPOOMLRLQHLGFAD48DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,29.91,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2387075,79809,,0.0,0,協議價購；,RPPOMLRLQHLGFAD58DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,11.97,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,954830,79769,,0.0,0,協議價購；,RPSOMLRLQHLGFAD88DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,11.97,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,954830,79769,,0.0,0,協議價購；,RPTOMLRLQHLGFAD98DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,11.97,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,954830,79769,,0.0,0,協議價購；,RPUOMLRLQHLGFAD09DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,29.91,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2387075,79809,,0.0,0,協議價購；,RPVOMLRLQHLGFAD56DA,0.0,0.0,0.0,無,001
中西區,房地(土地+建物),臺南市中西區忠義路二段１８５號七樓之１２,4.25,都市：其他:商業區,,,1150802,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691203,33.72,1,0,1,有,有,2600000,77106,,0.0,0,土地金額新台幣1572740元整建物金額新台幣1027260元整,RPTPMLRLQHLGFAD09DA,26.18,0.0,0.0,有,031
北區,土地,北安段1503地號,11.8,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,941441,79783,,0.0,0,協議價購；,RPXPMLRLQHLGFAD86DA,0.0,0.0,0.0,無,032
北區,土地,北安段1522地號,1.31,都市：其他:道路用地(兼供河川使用),,,1150806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,104142,79498,,0.0,0,協議價購；,RPOQMLRLQHLGFAD68DA,0.0,0.0,0.0,無,033
北區,土地,北安段1539地號,18.82,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1501736,79795,,0.0,0,協議價購；,RPPQMLRLQHLGFAD78DA,0.0,0.0,0.0,無,034
北區,土地,文元段14地號,20.43,都市：其他:道路用地(兼供河川使用),,,1150806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1630698,79819,,0.0,0,協議價購；,RPQQMLRLQHLGFAD88DA,0.0,0.0,0.0,無,035
北區,土地,文元段14-3地號,3.37,都市：其他:道路用地(兼供河川使用),,,1150806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,268660,79721,,0.0,0,協議價購；,RPRQMLRLQHLGFAD98DA,0.0,0.0,0.0,無,036
安南區,房地(土地+建物)+車位,臺南市安南區培安路３０５巷７號十五樓之６,17.71,都市：其他:住宅區,,,1150811,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101207,134.27,3,2,2,有,有,11880000,101643,坡道平面,30.18,1300000,,RPQOMLKKQHLGFBD97DA,63.4,0.0,6.97,有,037
安南區,房地(土地+建物),臺南市安南區富東路２２號五樓之２,19.43,都市：其他:住宅區,,,1150811,土地1建物1車位0,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831027,70.83,3,1,2,有,有,3800000,53650,,0.0,0,陽台外推；夾層；,RPWNMLNKQHLGFBD78DA,45.79,0.0,4.83,有,038
安南區,土地,青草段811-12地號,3.33,都市：其他:農業區,,,1150817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29000,8709,,0.0,0,,RPUNMLQLQHLGFBD98DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區州南六街１４０號五樓之５,29.24,都市：其他:住宅區,,,1150805,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140808,84.24,2,2,2,有,有,7500000,89031,,0.0,0,,RPXNMLLMQHLGFBD88DA,55.11,0.0,7.39,有,
南區,房地(土地+建物),臺南市南區新愛路９號,1680.0,都市：其他:工業區,,,1150828,土地1建物2車位0,全,一層,透天厝,工業用,加強磚造　　鐵骨石棉瓦,0660811,526.06,2,1,2,有,無,116000000,220507,,0.0,0,急買急賣；,RPPNMLTLQHLGFCD88DA,526.06,0.0,0.0,無,
柳營區,土地,篤農段17地號,1.72,,特定農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1602,931,,0.0,0,協議價購；,RPXNMLPLQHLGFDD76DA,0.0,0.0,0.0,無,008
柳營區,土地,篤農段18-1地號,2.48,,特定農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2982,1202,,0.0,0,協議價購；,SPXNMLPLQHLGFDD86DA,0.0,0.0,0.0,無,009
柳營區,土地,篤農段17地號,2.58,,特定農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2404,932,,0.0,0,協議價購；,RPVOMLPLQHLGFDD66DA,0.0,0.0,0.0,無,008
柳營區,土地,篤農段18-1地號,3.73,,特定農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4472,1199,,0.0,0,協議價購；,SPVOMLPLQHLGFDD76DA,0.0,0.0,0.0,無,009
柳營區,土地,篤農段17地號,10.34,,特定農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9614,930,,0.0,0,協議價購；,RPXOMLPLQHLGFDD86DA,0.0,0.0,0.0,無,008
柳營區,土地,篤農段18-1地號,14.91,,特定農業區,水利用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17890,1200,,0.0,0,協議價購；,SPXOMLPLQHLGFDD96DA,0.0,0.0,0.0,無,009
麻豆區,土地,安東段400地號,330.58,,鄉村區,乙種建築用地,1150805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,9680,,0.0,0,,RPQNMLRJQHLGFFD88DA,0.0,0.0,0.0,無,
大內區,房地(土地+建物),臺南市大內區曲溪里二重溪７９號,401.5,,鄉村區,乙種建築用地,1150817,土地2建物1車位0,全,一層,透天厝,住家用,磚木造,0680226,107.05,4,1,1,有,無,3000000,28024,,0.0,0,其他增建；,RPPNMLLJRHLGFFD28DA,107.05,0.0,0.0,無,
學甲區,土地,宅子港段9-33地號,134.0,,鄉村區,乙種建築用地,1150814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,12687,,0.0,0,,RPRNMLSLQHLGFGD76DA,0.0,0.0,0.0,無,
新市區,土地,日潭段45地號,1233.75,,一般農業區,農牧用地,1150804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,1378,,0.0,0,農作物；,RPVNMLLMQHLGFHD66DA,0.0,0.0,0.0,無,045
永康區,房地(土地+建物),臺南市永康區復國一路４７５巷２８號五樓之２６,5.06,都市：其他:住宅區,,,1150817,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1070402,13.61,1,1,1,有,有,1500000,110213,,0.0,0,,RPROMLQLQHLGFKD07DA,8.06,0.0,1.36,有,046
永康區,房地(土地+建物),臺南市永康區復國一路４７５巷２８號五樓之２５,5.06,都市：其他:住宅區,,,1150817,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1070402,13.61,1,1,1,有,有,1500000,110213,,0.0,0,,RPSOMLQLQHLGFKD17DA,8.06,0.0,1.36,有,047
永康區,房地(土地+建物),臺南市永康區勝利里中華一路２０３巷１２號八樓之１,5.44,都市：其他:商業區,,,1150814,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871026,60.730000000000004,3,2,2,有,有,3880000,63889,,0.0,0,夾層；,RPPNMLSLQHLGFKD96DA,37.26,2.47,2.04,有,
新營區,房地(土地+建物),臺南市新營區民榮里裕民路３４巷２２號,74.9,都市：其他:住宅區,,,1150825,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0681124,146.25,4,2,3,有,無,1774630,12134,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJRHLGFDD28EA,146.25,0.0,0.0,無,
北區,土地,北安段1376地號,29.91,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2387075,79809,,0.0,0,協議價購；,RPXOMLRLQHLGFAD76DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,16.75,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1336762,79807,,0.0,0,協議價購；,RPOPMLRLQHLGFAD58DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,16.75,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1336762,79807,,0.0,0,協議價購；,RPPPMLRLQHLGFAD68DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,16.75,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1336762,79807,,0.0,0,協議價購；,RPQPMLRLQHLGFAD78DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,16.75,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1336762,79807,,0.0,0,協議價購；,RPRPMLRLQHLGFAD88DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,16.75,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1336762,79807,,0.0,0,協議價購；,RPSPMLRLQHLGFAD98DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,27.92,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2227936,79797,,0.0,0,協議價購；,RPUPMLRLQHLGFAD56DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,27.92,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2227936,79797,,0.0,0,協議價購；,RPVPMLRLQHLGFAD66DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,27.92,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2227936,79797,,0.0,0,協議價購；,RPWPMLRLQHLGFAD76DA,0.0,0.0,0.0,無,001
北區,土地,北安段1376地號,11.97,都市：其他:道路用地(兼供河川使用),,,1150806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,954830,79769,,0.0,0,協議價購；,RPTQMLRLQHLGFAD56DA,0.0,0.0,0.0,無,001
安南區,房地(土地+建物),臺南市安南區安和路一段２８８巷８５號三樓之１,33.31,都市：其他:住宅區,,,1150815,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140611,78.97999999999999,2,2,2,有,無,6500000,82299,,0.0,0,,RPWNMLLMQHLGFBD78DA,53.39,0.0,3.59,有,
南區,房地(土地+建物),臺南市南區建南路１２９號,92.0,都市：其他:住宅區,,,1150815,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690212,162.88,5,1,3,有,無,17000000,104371,,0.0,0,含土地增值稅或其他稅費378909元；親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLQHLGFCD68DA,162.88,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區林森路一段３７０號,321.29,都市：其他:副都心商業區,,,1150814,土地1建物1車位6,一層，二層,二十六層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1041029,2401.88,0,0,0,無,有,460000000,198965,坡道平面,153.24,12600000,,RPQNMLSLQHLGFCD88DA,1709.66,0.0,70.94,有,
柳營區,土地,重溪段6-1地號,4.52,,一般農業區,水利用地,1150814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3977,880,,0.0,0,協議價購；,RPTNMLMJRHLGFDD58DA,0.0,0.0,0.0,無,
白河區,土地,白水溪段356-2地號,11328.0,,森林區,林業用地,1150813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,71,,0.0,0,,RPRNMLLMQHLGFED58DA,0.0,0.0,0.0,無,
將軍區,土地,將軍段2450地號,1871.0,,特定農業區,農牧用地,1150811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,695,,0.0,0,,RPVNMLQLQHLGFGD96DA,0.0,0.0,0.0,無,058
