鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
安南區,土地,安和段445-6地號,16.01,都市：其他:工業區,,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2140377,133690,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPQNMLLMPHLGFBD08DA,0.0,0.0,0.0,無,
東區,房地(土地+建物),臺南市東區林森路一段１４９號五樓之１２,11.21,商,,,1150709,土地2建物1車位0,五層,二十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800111,189.62,0,1,1,有,有,9000000,47463,,0.0,0,,RPSNMLNKPHLGFCD38DA,137.9,0.0,6.14,有,007
東區,房地(土地+建物),臺南市東區崇德十八街９２號,146.2,住,,,1150713,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1130822,411.9,5,2,6,有,無,59000000,143239,,0.0,0,其他增建；,RPVNMLLLPHLGFCD58DA,387.5,0.0,24.4,有,
東區,房地(土地+建物),臺南市東區東門路三段２５３號六樓之１,20.47,住,,,1150721,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790707,170.66,0,0,0,無,有,8800000,51565,,0.0,0,,RPPNMLKMPHLGFCD97DA,122.96,0.0,11.52,有,
南區,房地(土地+建物),臺南市南區新興路５００巷３弄３之４號,47.15,住,,,1150712,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720705,93.22999999999999,3,2,2,有,無,2100000,22525,,0.0,0,,RPSNMLKMPHLGFCD28DA,77.19,0.0,8.94,無,
南區,土地,省躬段190地號,64.75,都市：其他:住宅區,,,1150729,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,18533,,0.0,0,,RPPNMLLMPHLGFCD08DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區新建路２５巷９之２號,29.3,住,,,1150716,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720718,76.28,3,2,1,有,有,4850000,63582,,0.0,0,,RPSNMLLMPHLGFCD38DA,62.26,0.0,8.23,無,
東區,房地(土地+建物),臺南市東區大同路二段６１巷１６１弄２號二樓,27.89,住,,,1150709,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791029,103.16,2,1,2,有,有,6400000,62040,,0.0,0,,RPXNMLLMPHLGFCD88DA,77.49,0.0,7.1,有,008
後壁區,房地(土地+建物),臺南市後壁區後壁１５０之３６號,97.11,都市：其他:住宅區,,,1150707,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0820304,159.89,5,1,3,有,無,2600000,16261,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRJPHLGFED68DA,147.63,0.0,12.26,無,
後壁區,土地,烏樹段651地號,317.14,,鄉村區,乙種建築用地,1150709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1010000,3185,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLTLPHLGFED98DA,0.0,0.0,0.0,無,
官田區,土地,二鎮段二鎮小段14-1地號,165.0,住,,,1150704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4750000,28788,,0.0,0,,RPPNMLQJPHLGFFD58DA,0.0,0.0,0.0,無,
下營區,土地,十六甲段2228地號,1822.0,,特定農業區,農牧用地,1150701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,1482,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLKMPHLGFFD88DA,0.0,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區麻學路三段１２１巷２５號,78.16,,鄉村區,乙種建築用地,1150716,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1150303,169.93,4,2,4,有,無,8560000,50374,,0.0,0,,RPWNMLLMPHLGFGD56DA,154.7,0.0,15.23,無,
新化區,土地,新國段49地號,2.24,都市：其他:住宅區,,,1150727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,53571,,0.0,0,持分買賣,RPRNMLKMPHLGFHD68DA,0.0,0.0,0.0,無,
山上區,土地,大新段1037-1地號,118.08,,一般農業區,農牧用地,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,2541,,0.0,0,,RPPNMLLMPHLGFHD58DA,0.0,0.0,0.0,無,
關廟區,土地,深坑子段916-12地號,5359.25,,一般農業區,農牧用地,1150711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14076000,2626,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTLPHLGFID47DA,0.0,0.0,0.0,無,009
歸仁區,土地,沙崙段928-5地號,2026.0,,一般農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13483800,6655,,0.0,0,,RPXNMLTLPHLGFID57DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區大甲里中正西路４００號四樓之８,4.83,住,,,1150720,土地2建物1車位0,四層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0960920,13.629999999999999,1,1,1,有,有,820000,60161,,0.0,0,夾層；,RPUNMLLMPHLGFID56DA,7.14,0.9,0.0,有,010
仁德區,房地(土地+建物)+車位,臺南市仁德區仁義六街２５號三樓之２,21.6,住,,,1150721,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811127,119.97,2,2,2,有,有,3500000,29174,升降平面,0.0,0,其他增建；,RPSOMLLMPHLGFID09DA,66.94,0.0,7.32,有,
永康區,房地(土地+建物),臺南市永康區中華二路２０６巷６６號四樓之２,18.95,都市：其他:商業區,,,1150718,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700604,83.92,2,2,1,有,無,2700000,32173,,0.0,0,,RPWQMLNLPHLGFKD37DA,67.51,0.0,1.92,無,
永康區,房地(土地+建物),臺南市永康區中華二路２０６巷６６號四樓之１,18.03,都市：其他:商業區,,,1150718,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700604,78.69,2,1,1,有,無,2500000,31770,,0.0,0,,RPORMLNLPHLGFKD66DA,56.86,0.0,6.48,無,
永康區,房地(土地+建物)+車位,臺南市永康區新民街６６巷３號九樓之９,5.85,都市：其他:住宅區,,,1150722,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,72.84,1,0,1,有,有,4200000,57661,坡道平面,0.0,0,,RPVRMLNLPHLGFKD37DA,19.76,1.75,3.29,有,
永康區,房地(土地+建物),臺南市永康區王行路８６６巷１１號,74.98,都市：其他:住宅區,,,1150710,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940727,195.82,4,1,4,有,無,2500000,12767,,0.0,0,增值稅由賣方負擔，餘契稅、印花稅、規費代辦費等均由買方負擔。親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPWOMLKMPHLGFKD96DA,169.54,0.0,26.28,無,
東區,房地(土地+建物)+車位,臺南市東區富農街一段１３１巷５５號七樓,20.98,住,,,1150720,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831028,127.93,3,2,2,有,有,9000000,70351,升降機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLPHLGFCD88EA,79.64,0.0,12.45,有,
學甲區,土地,學甲寮段48-10地號,244.55,,鄉村區,乙種建築用地,1150724,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,20446,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLLMPHLGFGD58EA,0.0,0.0,0.0,無,011
中西區,房地(土地+建物),臺南市中西區青年路４７巷１１號,39.92,商,,,1150720,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0550000,68.54,2,0,2,有,無,1000000,14590,,0.0,0,,RPROMLLMPHLGFAD18DA,68.54,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區開南街２７５巷５弄１１號,32.0,住,,,1150708,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0641203,41.68,4,2,2,有,無,3300000,79175,,0.0,0,土地買賣價：新台幣325萬元整；建物買賣價：新台幣5萬元整親友、員工、共有人或其他特殊關係間之交易；,RPWNMLOJQHLGFAD68DA,41.68,0.0,0.0,無,
安南區,土地,安東段1029地號,39.6,都市：其他:住宅區,,,1150728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,15152,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLPHLGFBD68DA,0.0,0.0,0.0,無,012
安南區,土地,淵南段519-7地號,1312.19,都市：其他:住宅區,,,1150703,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,64200000,48926,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTLPHLGFBD76DA,0.0,0.0,0.0,無,013
安南區,土地,佃北段71地號,496.91,都市：其他:農業區,,,1150723,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,1811,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLNJQHLGFBD38DA,0.0,0.0,0.0,無,014
南區,房地(土地+建物),臺南市南區新建路５１巷２４之４號,41.36,住,,,1150701,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711210,94.19999999999999,3,2,2,有,無,2200000,23355,,0.0,0,,RPVNMLKLPHLGFCD48DA,77.47,0.0,10.49,無,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３２號十二樓之２,22.11,住,,,1150708,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,142.55,2,3,2,有,有,16850000,118204,坡道平面,21.69,0,,RPROMLNLPHLGFCD48DA,71.76,0.0,6.73,有,015
南區,房地(土地+建物),臺南市南區金華路一段２３０巷３１號,64.0,住,,,1150717,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0690624,175.41,6,2,4,有,無,7300000,41617,,0.0,0,其他增建；,RPWNMLKMPHLGFCD68DA,164.72,0.0,10.69,無,
東區,房地(土地+建物),臺南市東區榮譽街８４巷１０７號四樓之１,20.15,住,,,1150715,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781125,78.76,3,2,2,有,無,3800000,48248,,0.0,0,,RPQNMLLMPHLGFCD18DA,57.19,0.0,7.62,無,
新營區,土地,太子段598地號,75.0,都市：其他:住宅區,,,1150701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1550000,20667,,0.0,0,,RPRNMLLMPHLGFDD38DA,0.0,0.0,0.0,無,016
東山區,土地,前大埔段380地號,326.7,,山坡地保育區,農牧用地,1150730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,430000,1316,,0.0,0,親屬間買賣兄弟關係,RPQNMLNJQHLGFED38DA,0.0,0.0,0.0,無,
官田區,土地,隆西段540地號,31.25,,鄉村區,乙種建築用地,1150717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,4800,,0.0,0,農作物；,RPRNMLRLPHLGFFD09DA,0.0,0.0,0.0,無,017
官田區,土地,隆東段435地號,45.98,住,,,1150727,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,6525,,0.0,0,未登記建物；,RPQNMLNJQHLGFFD48DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區和三街２２２巷２號,109.31,住,,,1150709,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020611,161.88,4,2,3,有,無,10800000,66716,,0.0,0,其他增建；,RPSNMLNLPHLGFGD88DA,135.18,0.0,26.7,無,
學甲區,土地,溪洲子寮段136-9地號,569.0,,一般農業區,農牧用地,1150714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,1054,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLTLPHLGFGD17DA,0.0,0.0,0.0,無,
學甲區,土地,東興段998-1地號,184.18,都市：其他:住宅區,,,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4060000,22044,,0.0,0,毗鄰地購買,RPOOMLLMPHLGFGD48DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區延平路２２３號,32.0,住,,,1150720,土地1建物1車位0,全,二層,透天厝,住商用,磚造ＲＣ補強,0660121,48.69,3,2,2,有,無,3000000,61614,,0.0,0,賣方賣清親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNJQHLGFGD68DA,48.69,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區西衛１８之３號五樓之２,26.25,,鄉村區,乙種建築用地,1150703,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140724,94.91,2,2,2,有,有,7550000,77457,其他,8.41,850000,,RPQNMLSJPHLGFHD09DA,57.58,0.0,5.22,有,
善化區,房地(土地+建物)+車位,臺南市善化區陽光大道５９１號二十樓之６,21.61,都市：其他:生活服務區(第四種住宅區),,,1150707,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081120,132.08,2,2,2,有,有,12400000,93882,坡道平面,23.03,0,,RPVNMLMLPHLGFHD56DA,58.51,5.91,5.48,有,018
山上區,土地,明北段418-4地號,57.31,,工業區,交通用地,1150720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3236869,56480,,0.0,0,政府機關標讓售；,RPPNMLOJQHLGFHD68DA,0.0,0.0,0.0,無,
仁德區,土地,上崙段685地號,84.2,,,,1150709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,6532,,0.0,0,包含公共設施保留地用地；,RPQOMLQKPHLGFID56DA,0.0,0.0,0.0,無,019
歸仁區,房地(土地+建物),臺南市歸仁區成功六街６８號,122.0,住,,,1150720,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0680319,136.74,6,2,2,有,無,2792700,20423,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLPHLGFID88DA,130.44,0.0,6.3,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７６號十七樓之１１,10.12,商,,,1150704,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,105.07,2,1,1,有,有,8550000,81374,坡道平面,16.89,0,,RPPNMLKMPHLGFID58DA,48.38,4.4,5.57,有,020
玉井區,房地(土地+建物),臺南市玉井區望明１００之４９號,48.0,,一般農業區,甲種建築用地,1150704,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1131030,45.75,1,2,2,有,無,4850000,106011,,0.0,0,,RPPNMLTLPHLGFJD86DA,45.0,0.0,0.75,無,021
永康區,房地(土地+建物),臺南市永康區忠義街６０巷３號十一樓之８,5.3,都市：其他:商業區,,,1150717,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0840331,48.14,1,0,1,有,有,3450000,71666,,0.0,0,其他增建；,RPROMLSLPHLGFKD17DA,34.85,0.0,4.43,有,
永康區,房地(土地+建物),臺南市永康區國光六街９０巷８號,21.6,都市：其他:住宅區,,,1150701,土地1建物1車位0,一層，二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810623,92.43,2,2,2,有,有,6600000,71405,,0.0,0,,RPPNMLNJQHLGFKD88DA,69.02,3.83,3.83,有,
安南區,房地(土地+建物),臺南市安南區安和路一段２８５巷３０號,72.62,都市：其他:住宅區,,,1150708,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841228,134.57,6,2,3,有,無,2170172,16127,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNJQHLGFBD08EA,132.06,2.51,0.0,無,
新營區,車位,臺南市新營區新長勝三街３５號等３０戶,0.0,,,,1150721,土地0建物1車位1,,,其他,,,,35.21,0,0,0,無,無,1700000,,一樓平面,35.21,1700000,建物坐落地號：長勝段63地號；僅車位交易；,RPPNMLOJQHLGFDD38EA,0.0,0.0,0.0,有,
東山區,房地(土地+建物),臺南市東山區大客里凹子４１之２５號,388.72,,鄉村區,乙種建築用地,1150719,土地7建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850917,198.94,4,2,3,有,無,4500000,22620,,0.0,0,,RPPNMLOJQHLGFED48EA,190.13,0.0,8.81,無,022
西港區,土地,劉厝段2143-1地號,105.0,,特定農業區,農牧用地,1150706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,1905,,0.0,0,政府機關標讓售；,RPPNMLNJQHLGFGD58EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物)+車位,臺南市中西區金華路三段１７１號十三樓之１,27.2,都市：其他:商業區,,,1150714,土地2建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100129,244.24,3,2,2,有,有,25500000,104406,坡道平面,31.99,0,,RPPNMLPKPHLGFAD08DA,121.34,2.41,14.91,有,023
北區,土地,文元段113-2地號,0.94,住,,,1150724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,70280,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLRLPHLGFAD09DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區公園南路３６５號十二樓之６,4.35,住,,,1150730,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960824,40.480000000000004,1,0,1,有,有,3600000,88933,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKMPHLGFAD18DA,24.6,0.0,4.63,有,024
安平區,房地(土地+建物)+車位,臺南市安平區建平十七街１２１號七樓之１,3.71,都市：其他:第三種商業區(附),,,1150722,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,50.019999999999996,1,0,1,有,有,2000000,39984,升降機械,0.0,0,機械停汽車位機械故障,RPSOMLLMPHLGFAD28DA,20.64,0.0,2.66,有,
北區,建物,臺南市北區正覺街３３巷１號,0.0,,,,1150704,土地0建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790820,159.68,3,2,2,有,有,5100000,31939,坡道平面,0.0,0,土地為仁愛之家所有；建物坐落地號：正興段128地號；其他增建；,RPTOMLLMPHLGFAD38DA,133.43,13.22,0.0,有,
