鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
鹽水區,土地,田寮段1813地號,5268.0,,特定農業區,農牧用地,1150812,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7849320,1490,,0.0,0,協議價購；,RPTQMLRKQHLGFDD76DA,0.0,0.0,0.0,無,
鹽水區,土地,田寮段1852地號,2765.0,,特定農業區,農牧用地,1150812,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3825300,1383,,0.0,0,協議價購；,RPUQMLRKQHLGFDD86DA,0.0,0.0,0.0,無,
鹽水區,土地,田寮段589地號,600.0,,特定農業區,農牧用地,1150812,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,792000,1320,,0.0,0,協議價購；,RPVQMLRKQHLGFDD96DA,0.0,0.0,0.0,無,
鹽水區,土地,田寮段1842地號,672.0,,特定農業區,農牧用地,1150812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,954240,1420,,0.0,0,協議價購；,RPWQMLRKQHLGFDD07DA,0.0,0.0,0.0,無,006
東山區,土地,東河段1028-1地號,93.8,,一般農業區,農牧用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,89112,950,,0.0,0,協議價購；,RPUNMLNKQHLGFED88DA,0.0,0.0,0.0,無,
東山區,土地,田尾段764-3地號,180.0,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,163800,910,,0.0,0,協議價購；,RPVNMLNKQHLGFED98DA,0.0,0.0,0.0,無,
東山區,土地,東河段1059地號,10.84,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10295,950,,0.0,0,協議價購；,RPPNMLOKQHLGFED48DA,0.0,0.0,0.0,無,009
東山區,土地,東河段1054-2地號,286.32,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,260547,910,,0.0,0,協議價購；,SPPNMLOKQHLGFED58DA,0.0,0.0,0.0,無,010
東山區,土地,東河段1047-1地號,514.37,,一般農業區,農牧用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,524658,1020,,0.0,0,協議價購；,RPUNMLOKQHLGFED98DA,0.0,0.0,0.0,無,011
柳營區,房地(土地+建物),臺南市柳營區篤農里１８鄰小腿３３８號之８,2646.83,,特定農業區,農牧用地,1150804,土地2建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,0930127,406.17,6,2,4,有,無,19600000,48256,,0.0,0,,RPQNMLKLQHLGFDD28EA,402.01,0.0,4.16,無,
安平區,房地(土地+建物)+車位,臺南市安平區永華二街４１巷５０號四樓之３,14.93,都市：其他:第五種住宅區,,,1150811,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821018,88.21000000000001,2,1,1,有,有,5500000,62351,坡道機械,0.0,0,,RPPNMLQKQHLGFAD28DA,49.13,0.0,8.39,有,
北區,房地(土地+建物),臺南市北區成功路２號十一樓之３１,2.72,都市：其他:細部計畫道路用地,,,1150803,土地4建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731228,38.98,1,0,1,有,有,1700000,43612,,0.0,0,,RPQOMLSKQHLGFAD68DA,29.13,0.0,0.0,有,012
安南區,房地(土地+建物)+車位,臺南市安南區淵西路１６５號四樓之３,44.27,都市：其他:住宅區,,,1150814,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150127,132.14000000000001,3,2,2,有,無,10120000,77783,一樓平面,14.89,1000000,,RPVNMLRKQHLGFBD09DA,76.12,0.0,7.64,有,013
安南區,房地(土地+建物)+車位,臺南市安南區淵西路１６５號四樓之２,44.27,都市：其他:住宅區,,,1150814,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150127,132.14000000000001,3,2,2,有,無,10120000,77783,一樓平面,14.89,1000000,,RPWNMLRKQHLGFBD56DA,76.12,0.0,7.64,有,014
東區,房地(土地+建物),臺南市東區林森路二段１９２巷２４弄７７號之２,33.31,都市：其他:住宅區,,,1150804,土地23建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721118,95.23,3,2,1,有,無,2100000,22050,,0.0,0,,RPPNMLSKQHLGFCD68DA,75.92,0.0,8.84,無,015
東區,房地(土地+建物)+車位,臺南市東區崇德二十五街１０號二樓,24.76,都市：其他:住宅區,,,1150810,土地1建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890621,194.12,3,2,2,有,有,13880000,71502,坡道平面,68.72,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLKLQHLGFCD28DA,88.93,0.0,11.75,有,
東山區,土地,東河段1028-1地號,184.82,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,175579,950,,0.0,0,協議價購；,RPOOMLNKQHLGFED38DA,0.0,0.0,0.0,無,
東山區,土地,東河段1059地號,5.42,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5148,950,,0.0,0,協議價購；,RPQNMLOKQHLGFED58DA,0.0,0.0,0.0,無,009
東山區,土地,東河段1054-2地號,143.16,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130274,910,,0.0,0,協議價購；,SPQNMLOKQHLGFED68DA,0.0,0.0,0.0,無,010
東山區,土地,東河段1059地號,16.26,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15443,950,,0.0,0,協議價購；,RPRNMLOKQHLGFED68DA,0.0,0.0,0.0,無,009
東山區,土地,東河段1054-2地號,429.47,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,390821,910,,0.0,0,協議價購；,SPRNMLOKQHLGFED78DA,0.0,0.0,0.0,無,010
東山區,土地,東河段1059地號,5.42,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5148,950,,0.0,0,協議價購；,RPSNMLOKQHLGFED78DA,0.0,0.0,0.0,無,009
東山區,土地,東河段1054-2地號,143.16,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130274,910,,0.0,0,協議價購；,SPSNMLOKQHLGFED88DA,0.0,0.0,0.0,無,010
東山區,土地,東河段1059地號,5.42,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5148,950,,0.0,0,協議價購；,RPTNMLOKQHLGFED88DA,0.0,0.0,0.0,無,009
東山區,土地,東河段1054-2地號,143.16,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130274,910,,0.0,0,協議價購；,SPTNMLOKQHLGFED98DA,0.0,0.0,0.0,無,010
東山區,土地,東河段1038-1地號,1055.67,,一般農業區,農牧用地,1150803,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1045115,990,,0.0,0,協議價購；,RPVNMLOKQHLGFED09DA,0.0,0.0,0.0,無,
東山區,土地,東河段1035-1地號,14.71,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14567,990,,0.0,0,協議價購；,RPWNMLOKQHLGFED56DA,0.0,0.0,0.0,無,024
東山區,土地,東河段1050-1地號,5634.02,,一般農業區,農牧用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5352315,950,,0.0,0,協議價購；,RPXNMLOKQHLGFED66DA,0.0,0.0,0.0,無,
東山區,土地,東河段1039-1地號,1220.77,,一般農業區,農牧用地,1150803,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1208560,990,,0.0,0,協議價購；,RPOOMLOKQHLGFED48DA,0.0,0.0,0.0,無,024
東山區,土地,東河段1050-1地號,1788.56,,一般農業區,農牧用地,1150803,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1714135,958,,0.0,0,協議價購；,RPPOMLOKQHLGFED58DA,0.0,0.0,0.0,無,024
東山區,土地,東河段1060地號,1070.29,,一般農業區,農牧用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1016775,950,,0.0,0,協議價購；,RPQOMLOKQHLGFED68DA,0.0,0.0,0.0,無,009
東山區,土地,東河段1049-1地號,8404.7,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7984467,950,,0.0,0,協議價購；,RPROMLOKQHLGFED78DA,0.0,0.0,0.0,無,028
東山區,土地,東河段1054地號,7814.31,,一般農業區,農牧用地,1150803,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7423595,950,,0.0,0,協議價購；,RPSOMLOKQHLGFED88DA,0.0,0.0,0.0,無,
東山區,土地,東河段1050-1地號,1413.61,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1342927,950,,0.0,0,協議價購；,RPTOMLOKQHLGFED98DA,0.0,0.0,0.0,無,
東山區,土地,田尾段789-6地號,255.0,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,242250,950,,0.0,0,協議價購；,RPUOMLOKQHLGFED09DA,0.0,0.0,0.0,無,
東山區,土地,東河段1047-1地號,514.37,,一般農業區,農牧用地,1150803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,524657,1020,,0.0,0,協議價購；,RPVOMLOKQHLGFED56DA,0.0,0.0,0.0,無,011
東山區,土地,東河段1049-1地號,959.87,,一般農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,911875,950,,0.0,0,協議價購；,RPWOMLOKQHLGFED66DA,0.0,0.0,0.0,無,028
後壁區,土地,新港東段茄苳子小段555地號,2262.0,,特定農業區,農牧用地,1150817,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,1415,,0.0,0,,RPRNMLKLQHLGFED38DA,0.0,0.0,0.0,無,
麻豆區,土地,磚井段1044地號,124.9,都市：其他:農業區,,,1150812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1031674,8260,,0.0,0,政府機關標讓售；,RPPNMLLLQHLGFFD38DA,0.0,0.0,0.0,無,
七股區,土地,三聖段2088地號,338.51,,鄉村區,乙種建築用地,1150812,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4450000,13146,,0.0,0,買方買清。2088地號按每坪5萬售出。急買急賣；,RPWNMLTKQHLGFGD27DA,0.0,0.0,0.0,無,
將軍區,土地,將軍段1220地號,633.0,,特定農業區,交通用地,1150812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,316,,0.0,0,包含公共設施保留地用地；,RPQNMLKLQHLGFGD48DA,0.0,0.0,0.0,無,031
新化區,土地,那拔段944地號,212.34,,鄉村區,乙種建築用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,3061,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLSKQHLGFHD27DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路３９５巷６號,55.36,都市：其他:住宅區,,,1150801,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0841016,128.39,4,2,3,有,無,5300000,41280,一樓平面,0.0,0,親友間之買賣，權利人土地及建物原持分各為1/3，買受取得土地及建物2/3，持分併計為1/1親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLQKQHLGFID09DA,118.43,0.0,9.95,無,
仁德區,土地,中清段377-13地號,29.11,都市：其他:農業區,,,1150806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,990031,34010,,0.0,0,政府機關標讓售；,RPTNMLLLQHLGFID09DA,0.0,0.0,0.0,無,
永康區,車位,臺南市永康區勝學路２６０巷２號地下三層,1.91,都市：其他:住宅區,,,1150805,土地1建物1車位1,地下三層,十二層,其他,管理員室,鋼筋混凝土造,0880426,15.08,0,0,0,無,有,1250000,,坡道平面,14.99,1250000,買方繳土地增值稅5917元僅車位交易；,RPQNMLOKQHLGFKD56DA,0.0,0.0,0.0,有,032
新營區,土地,德隆段495-3地號,208.66,,一般農業區,甲種建築用地,1150812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3156000,15125,,0.0,0,,RPQNMLTKQHLGFDD09EA,0.0,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號十一樓之７,17.43,都市：其他:住宅區,,,1150808,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,115.09,2,2,1,有,有,10300000,89495,坡道平面,34.96,0,,RPSNMLLLQHLGFAD18DA,48.35,0.0,4.06,有,033
北區,房地(土地+建物),臺南市北區文賢一路２３巷１５號,85.55,都市：其他:住宅區,,,1150817,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0940316,221.91,5,2,4,有,無,16000000,72101,,0.0,0,其他增建；,RPTNMLLLQHLGFAD28DA,192.04,0.0,29.87,無,034
安南區,土地,州南段1795-1地號,455.32,都市：其他:住宅區,,,1150811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,31710000,69643,,0.0,0,,RPRNMLSKQHLGFBD78DA,0.0,0.0,0.0,無,035
安南區,土地,州南段1795地號,1062.4,都市：其他:住宅區,,,1150811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,73990000,69644,,0.0,0,,RPSNMLSKQHLGFBD88DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區城北路７３６巷３７號,104.26,都市：其他:住宅區,,,1150819,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140123,214.81,5,2,5,有,無,16500000,76812,,0.0,0,,RPTNMLTKQHLGFBD09DA,202.66,0.0,12.15,無,
東區,房地(土地+建物),臺南市東區崇善一街３巷６弄１８之４號,27.3,都市：其他:住宅區,,,1150810,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710226,107.36,3,1,1,有,無,2800000,26080,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTKQHLGFCD86DA,77.61,0.0,17.25,無,
東山區,土地,東河段1054-1地號,6149.91,,一般農業區,農牧用地,1150803,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5842419,950,,0.0,0,協議價購；,RPXOMLOKQHLGFED76DA,0.0,0.0,0.0,無,009
白河區,土地,詔安段176地號,457.0,,河川區,農牧用地,1150803,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,548400,1200,,0.0,0,協議價購；,RPQNMLKLQHLGFED28DA,0.0,0.0,0.0,無,
白河區,土地,詔安段184-1地號,386.0,,特定農業區,農牧用地,1150803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,501800,1300,,0.0,0,協議價購；,SPQNMLKLQHLGFED38DA,0.0,0.0,0.0,無,
學甲區,土地,學甲段684-8地號,37.75,,一般農業區,交通用地,1150811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,75500,2000,,0.0,0,協議價購；,RPRNMLTKQHLGFGD76DA,0.0,0.0,0.0,無,037
歸仁區,土地,歸仁北段1180-75地號,87.53,都市：其他:住宅區,,,1150810,土地11建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1852700,21166,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOKQHLGFID09DA,0.0,0.0,0.0,無,038
仁德區,房地(土地+建物),臺南市仁德區仁德四街１２巷１０號,76.08,都市：其他:第三種住宅區。,,,1150803,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691211,81.8,3,2,2,有,無,2014708,24630,,0.0,0,無另立私契  以當年度的公告現值為買賣總價親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLLQHLGFID68DA,81.8,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區中正七街１７號五樓之５,5.81,都市：其他:住宅區,,,1150808,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840417,38.730000000000004,1,1,1,有,有,2450000,63258,,0.0,0,其他增建；,RPSOMLTKQHLGFKD37DA,22.17,0.0,0.0,有,
安南區,房地(土地+建物),臺南市安南區海環街７１５巷４１弄１５號,34.71,都市：其他:住宅區,,,1150817,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691126,34.51,0,0,0,無,無,1700000,49261,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLQHLGFBD97EA,34.51,0.0,0.0,無,
安南區,土地,草湖段847地號,807.35,都市：其他:住宅區,,,1150811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17366099,21510,,0.0,0,抵費地交易,RPPNMLLLQHLGFBD08EA,0.0,0.0,0.0,無,
安南區,土地,草湖段1102地號,239.28,都市：其他:住宅區,,,1150811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000234,20897,,0.0,0,抵費地交易,RPQNMLLLQHLGFBD18EA,0.0,0.0,0.0,無,
安南區,土地,草湖段1103地號,1291.5,都市：其他:住宅區,,,1150811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25830000,20000,,0.0,0,抵費地交易,RPRNMLLLQHLGFBD28EA,0.0,0.0,0.0,無,
官田區,土地,角秀段580地號,289.51,都市：其他:住宅區,,,1150813,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10587381,36570,,0.0,0,政府機關標讓售；,RPPNMLPLQHLGFFD88EA,0.0,0.0,0.0,無,
北區,土地,開元段319-15地號,2.6,都市：其他:細部計畫道路用地,,,1150804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,135000,51923,,0.0,0,包含公共設施保留地用地；,RPVQMLNKQHLGFAD88DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區長榮路四段１０２巷８號,56.0,都市：其他:商業區,,,1150806,土地4建物1車位0,全,二層,透天厝,住家用,加強磚造,0600908,71.6,3,2,2,有,無,5000000,69832,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRQMLOKQHLGFAD58DA,71.6,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區康樂街２７２號四樓之２,29.66,都市：其他:住宅區,,,1150801,土地2建物1車位0,四層，走廊,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0750915,111.9,3,2,2,有,無,4730000,42270,,0.0,0,陽台外推；,RPPNMLLLQHLGFAD87DA,86.37,0.0,9.8,無,
北區,房地(土地+建物),臺南市北區公園路２５７號十樓之２,12.19,都市：其他:商業區,,,1150804,土地2建物1車位0,十層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0780824,111.28,2,1,2,有,有,5200000,46729,,0.0,0,,RPQNMLPLQHLGFAD38DA,75.89,0.0,14.4,有,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段９２號十四樓之７,20.77,都市：其他:住宅區,,,1150815,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130816,144.05,3,2,2,有,有,16610000,130068,坡道平面,30.34,1820000,,RPPOMLTKQHLGFCD88DA,69.34,0.0,4.47,有,
東區,房地(土地+建物),臺南市東區裕農路６６８巷７５弄３６號,85.76,都市：其他:住宅區,,,1150810,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690828,98.3,5,2,3,有,無,10000000,101729,,0.0,0,頂樓加蓋；其他增建；,RPPNMLMLQHLGFCD18DA,98.3,0.0,0.0,無,
鹽水區,土地,番子厝段3609地號,2545.0,,特定農業區,農牧用地,1150805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,668,,0.0,0,,RPQNMLSKQHLGFDD88DA,0.0,0.0,0.0,無,
下營區,土地,仁里段1125地號,199.15,都市：其他:道路用地,,,1150807,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2860000,14361,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTNMLSKQHLGFFD76DA,0.0,0.0,0.0,無,
麻豆區,土地,港埔段1427地號,405.33,,鄉村區,乙種建築用地,1150805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1742876,4300,,0.0,0,本案增值稅全部由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLLQHLGFFD78DA,0.0,0.0,0.0,無,
六甲區,土地,龍湖段842地號,64.66,都市：其他:住宅區,,,1150813,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,4640,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPLQHLGFFD78DA,0.0,0.0,0.0,無,039
七股區,土地,三聖段2084地號,198.96,,鄉村區,乙種建築用地,1150815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,7539,,0.0,0,買方買清。急買急賣；,RPUNMLTKQHLGFGD07DA,0.0,0.0,0.0,無,
七股區,土地,三聖段1938地號,1272.82,,一般農業區,養殖用地,1150815,土地18建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2610000,2051,,0.0,0,買方買清。2051、2058、2059、2090、2017、2129等6筆地號按公告現值的2倍售出，其餘地號按公告現值售出急買急賣；,RPVNMLTKQHLGFGD17DA,0.0,0.0,0.0,無,
佳里區,土地,仁愛段279地號,26.67,都市：其他:住宅區,,,1150814,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,9374,,0.0,0,包含公共設施保留地用地；,RPRNMLPLQHLGFGD09DA,0.0,0.0,0.0,無,
玉井區,房地(土地+建物),臺南市玉井區望明２６之３號,250.53,,鄉村區,乙種建築用地,1150801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0781109,168.4,5,2,3,有,無,4950000,29394,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPLQHLGFJD56DA,160.56,0.0,7.84,無,
永康區,房地(土地+建物),臺南市永康區尚頂路５９巷９號,257.08,都市：其他:工業區,,,1150802,土地1建物2車位0,全,二層,透天厝,辦公用,加強磚造,0770414,242.9,0,0,0,無,無,24500000,100865,,0.0,0,土地交易價格:新台幣2244萬元整；建物交易價格:新台幣206萬元整,RPTOMLLLQHLGFKD76DA,242.9,0.0,0.0,無,
永康區,土地,保生段965地號,30.07,都市：其他:道路用地,,,1150805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,38244,,0.0,0,包含公共設施保留地用地；,RPTNMLPLQHLGFKD07DA,0.0,0.0,0.0,無,040
安南區,土地,草湖段798地號,371.69,都市：其他:住宅區,,,1150811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7805490,21000,,0.0,0,抵費地交易,RPSNMLLLQHLGFBD38EA,0.0,0.0,0.0,無,
