鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
安南區,房地(土地+建物)+車位,臺南市安南區生態街５９號八樓之３,30.78,住,,,1150603,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120525,205.02,3,2,2,有,有,16800000,81943,坡道平面,28.13,0,,RPPNMLQJPHLGFBD18DA,105.0,0.0,12.43,有,049
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段９６號十五樓之６,21.81,住,,,1150603,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130816,146.01999999999998,3,2,2,有,有,17830000,134925,坡道平面,26.25,1670000,,RPXNMLLKOHLGFCD58DA,69.75,0.0,8.08,有,
南區,房地(土地+建物)+車位,臺南市南區萬年一街２８６巷６號三樓之５,33.3,住,,,1150605,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120223,146.06,3,2,2,有,有,12650000,88900,坡道平面,23.0,1710000,含裝潢費；,RPOOMLSKOHLGFCD48DA,68.11,0.0,11.87,有,
東區,房地(土地+建物),臺南市東區崇善路８０３號四樓,21.3,住,,,1150619,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820920,107.39999999999999,2,2,2,有,有,6500000,60521,,0.0,0,陽台外推；,RPQOMLQJPHLGFCD48DA,72.64,0.0,13.99,有,050
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段９２號十五樓之３,16.62,住,,,1150611,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130816,114.97,2,2,2,有,有,14500000,145739,坡道平面,26.25,1570000,,RPPNMLRJPHLGFCD38DA,54.03,0.0,3.66,有,
將軍區,土地,巷口段一小段2314地號,674.33,,特定農業區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,741,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；急買急賣；,RPOOMLPLOHLGFGD68DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區中正南路一段５８７巷２號,89.04,,一般農業區,甲種建築用地,1150603,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650700,85.69,3,2,1,有,無,4460000,52048,,0.0,0,頂樓加蓋；其他增建；,RPSNMLNJPHLGFID88DA,85.69,0.0,0.0,無,051
永康區,房地(土地+建物),臺南市永康區中山南路５４４巷５９弄２０號,113.05,住,,,1150610,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0790509,172.98,4,2,4,有,無,9500000,54920,,0.0,0,其他增建；,RPWNMLQKOHLGFKD17DA,143.34,24.09,5.55,無,
永康區,土地,大灣段4698-8地號,39.0,住,,,1150615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,4103,,0.0,0,袋地本筆土地完全無法通往道路,RPPOMLQKOHLGFKD56DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１０７號五樓,15.66,商,,,1150601,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1051026,135.38,2,2,2,有,有,12600000,93071,坡道平面,26.25,0,,RPWNMLNJPHLGFKD86DA,62.6,3.83,3.15,有,
永康區,土地,大灣段6828地號,244.0,住,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25095400,102850,,0.0,0,,RPSNMLKKPHLGFKD88DA,0.0,0.0,0.0,無,
西港區,土地,州海段1479地號,21.06,農,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,106000,5033,,0.0,0,畸零地或有合併使用效益；水利地承購；,RPPNMLTJPHLGFGD09EA,0.0,0.0,0.0,無,
西港區,土地,州海段1467-1地號,4.75,農,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24000,5053,,0.0,0,畸零地或有合併使用效益；水利地承購；,RPQNMLTJPHLGFGD56EA,0.0,0.0,0.0,無,
左鎮區,土地,菜寮段255-15地號,18.0,,一般農業區,農牧用地,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,144000,8000,,0.0,0,政府機關標讓售；,RPQNMLSJPHLGFHD56EA,0.0,0.0,0.0,無,
玉井區,土地,三和段135-2地號,18.1,,鄉村區,交通用地,1150615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,316388,17480,,0.0,0,政府機關標讓售；,RPPNMLTJPHLGFJD76EA,0.0,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺南市北區北門路二段５２７巷１７號七樓之２,32.27,住,,,1150601,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930329,148.05,3,2,2,有,有,6980000,47146,坡道平面,0.0,0,,RPUNMLLKOHLGFAD08DA,85.48,0.0,11.01,有,
北區,房地(土地+建物),臺南市北區公園南路３５３號六樓之２,12.69,住,,,1150622,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960824,111.82000000000001,3,2,2,有,有,11000000,98372,,0.0,0,,RPSNMLMLOHLGFAD08DA,76.36,0.0,9.57,有,
中西區,房地(土地+建物),臺南市中西區永福路二段６７號,87.73,商,,,1150605,土地3建物1車位0,全,二層,透天厝,商業用,磚造,0140000,109.99,2,3,2,有,無,14500000,131830,,0.0,0,其他增建；,RPXNMLMJPHLGFAD48DA,91.63,18.36,0.0,無,
北區,房地(土地+建物),臺南市北區北門路二段２３７巷３４弄１１號,74.53,住,,,1150608,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0561100,72.86,2,1,4,有,無,2620000,35959,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLSJPHLGFAD38DA,72.86,0.0,0.0,無,
安平區,房地(土地+建物),臺南市安平區慶平路２００號四樓之１２,2.51,商,,,1150629,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,28.78,1,0,1,有,有,2100000,72967,,0.0,0,其他增建；,RPPNMLTJPHLGFAD38DA,19.58,0.0,3.06,有,
安南區,房地(土地+建物),臺南市安南區十二佃路５９號,47.35,住,,,1150630,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1131227,97.39,5,2,4,有,無,9120000,93644,,0.0,0,,RPVNMLKMOHLGFBD38DA,91.98,0.0,5.42,無,
南區,房地(土地+建物),臺南市南區明興路３３８巷９號,102.0,農,,,1150601,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691029,97.61,4,1,2,有,無,5500000,56347,,0.0,0,親友間之買賣親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKMNHLGFCD87DA,97.61,0.0,0.0,無,
東區,建物,臺南市東區光華街１９９之１６號三樓,0.0,,,,1150607,土地0建物1車位0,三層，四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780711,126.39,3,2,2,有,有,3850000,30461,,0.0,0,土地為向仁愛之家租賃使用；建物坐落地號：龍泉段805地號；,RPSOMLMJPHLGFCD28DA,108.42,0.0,5.83,無,
東區,房地(土地+建物),臺南市東區大同路二段６１巷１１１號二樓,7.62,住,,,1150630,土地2建物1車位0,二層，走廊,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791218,22.509999999999998,1,0,1,有,有,1530000,67970,,0.0,0,陽台外推；,RPUNMLQJPHLGFCD78DA,17.28,0.0,0.74,有,
東區,房地(土地+建物),臺南市東區崇德六街４７號七樓之３,5.23,住,,,1150624,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801226,27.86,1,1,1,有,有,2700000,96913,,0.0,0,未登記建物；急買急賣；,RPWNMLRJPHLGFCD09DA,17.73,1.06,1.53,有,
東區,房地(土地+建物)+車位,臺南市東區富農街一段１８８巷２６弄２２號四樓,49.79,住,,,1150628,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1071203,243.14,3,2,2,有,有,26800000,110225,坡道平面,25.24,0,,RPVNMLSJPHLGFCD09DA,132.39,0.0,13.53,有,
東區,房地(土地+建物),臺南市東區崇德三十一街５５號,84.0,住,,,1150615,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0600510,81.5,4,1,2,有,無,6000000,73620,,0.0,0,,RPWNMLSJPHLGFCD56DA,81.5,0.0,0.0,無,
鹽水區,房地(土地+建物),臺南市鹽水區後厝５１之３７號,79.63,住,,,1150616,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0860521,227.54,4,2,3,有,無,5800000,25490,,0.0,0,,RPTNMLMLOHLGFDD48DA,203.23,0.0,9.53,無,
佳里區,房地(土地+建物),臺南市佳里區林園街８０號,177.2,住,,,1150623,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110506,254.68,5,2,5,有,無,24200000,95021,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLRJPHLGFGD86DA,241.5,0.0,13.18,有,
學甲區,土地,育英段198-1地號,442.01,,,,1150624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,4525,,0.0,0,,RPSNMLSJPHLGFGD56DA,0.0,0.0,0.0,無,
新市區,房地(土地+建物)+車位,臺南市新市區南昌街３６號四樓之７,29.64,住,,,1150615,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141118,90.96000000000001,2,2,2,有,有,8980000,100748,一樓平面,14.73,1300000,土地價款:330萬2千元整建物價款:437萬8千元整,RPTNMLNLOHLGFHD98DA,50.93,0.0,4.25,有,
安定區,土地,港口段3193地號,329.25,,鄉村區,乙種建築用地,1150623,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10075237,30601,,0.0,0,,RPRNMLRJPHLGFHD09DA,0.0,0.0,0.0,無,
新化區,房地(土地+建物),臺南市新化區中正路６８６巷１２號,50.0,,特定農業區,甲種建築用地,1150622,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650500,87.36,2,1,1,有,無,4000000,45788,,0.0,0,,RPWNMLRJPHLGFHD96DA,87.36,0.0,0.0,無,
安定區,房地(土地+建物),臺南市安定區蘇厝３２９之１０號,81.74,,鄉村區,乙種建築用地,1150605,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081021,192.37,4,2,4,有,有,12500000,64979,,0.0,0,,RPPNMLSJPHLGFHD98DA,171.69,0.0,20.68,無,
仁德區,土地,德南段1069-1地號,1091.67,農,,,1150602,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10570000,9682,,0.0,0,農地,RPRNMLLKOHLGFID58DA,0.0,0.0,0.0,無,
關廟區,土地,新埔段1282-9地號,396.0,,一般農業區,農牧用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,1768,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMLOHLGFID88DA,0.0,0.0,0.0,無,
歸仁區,土地,歸仁北段2095地號,3828.56,,一般農業區,農牧用地,1150608,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26630000,6956,,0.0,0,農作物；,RPPOMLNJPHLGFID68DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物),臺南市仁德區一甲里忠義路３４１巷２之１２號,83.09,住,,,1150601,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001011,182.55,5,2,4,有,無,16800000,92030,,0.0,0,陽台外推；,RPQNMLOJPHLGFID78DA,166.3,0.0,16.25,無,
仁德區,房地(土地+建物),臺南市仁德區太子路１０１巷１５號,63.48,住,,,1150615,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0710225,82.32,3,2,2,有,無,1810000,21987,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLRJPHLGFID86DA,78.96,0.0,3.36,無,
仁德區,房地(土地+建物),臺南市仁德區太乙三街２２號,331.96,工,,,1150630,土地1建物1車位0,全,二層,透天厝,工商用,鋼筋混凝土加強磚造,0731018,239.63,1,0,2,有,無,17300000,72195,,0.0,0,土地價格1700萬元整，建物價格30萬元整親友、員工、共有人或其他特殊關係間之交易；,RPQOMLRJPHLGFID56DA,239.63,0.0,0.0,無,
楠西區,土地,中興段837-1地號,192.73,住,,,1150622,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,10377,,0.0,0,,RPPNMLTJPHLGFJD66DA,0.0,0.0,0.0,無,
南區,土地,中和段925地號,62.0,住,,,1150614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,24194,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLSJPHLGFCD68EA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區中華路９２之５號五樓之五,17.9,住,,,1150626,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150330,53.64,1,1,1,有,無,4150000,77368,,0.0,0,其他；,RPRNMLSJPHLGFDD88EA,35.38,0.0,3.8,有,
關廟區,土地,南雄段417地號,113.0,住,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4270000,37788,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSOMLKLMHLGFID68EA,0.0,0.0,0.0,無,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１２３號十三樓之１１,8.46,商,,,1150515,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503,95.62,2,2,1,有,有,6600000,69023,坡道機械,11.17,0,,RPQPMLPKNHLGFAD18DA,48.15,3.22,4.46,有,052
安平區,房地(土地+建物),臺南市安平區永華八街３２５號,102.0,住,,,1150531,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760502,139.54,5,3,3,有,無,11800000,84564,,0.0,0,頂樓加蓋；其他增建；,RPPNMLLMNHLGFAD67DA,130.7,0.0,8.84,無,
安平區,房地(土地+建物)+車位,臺南市安平區怡平路４４２巷６３號五樓之５,21.67,住,,,1150516,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820903,102.75,3,2,2,有,有,6500000,63260,坡道機械,0.0,0,,RPVNMLNLOHLGFAD48DA,67.87,0.0,2.56,有,053
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１３７號三十一樓之６,7.41,商,,,1150516,土地1建物1車位1,三十一層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,107.96000000000001,1,2,1,有,有,7580000,70211,坡道平面,27.92,0,,RPTOMLOLOHLGFAD48DA,47.91,0.0,4.21,有,054
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段５０３號七樓之３,25.1,住,,,1150526,土地1建物1車位2,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070202,273.56,3,2,3,有,有,23500000,85904,坡道平面,55.36,0,,RPSNMLPLOHLGFAD38DA,122.34,6.57,13.29,有,055
安南區,房地(土地+建物)+車位,臺南市安南區安中二街２３號三樓之６,21.69,住,,,1150503,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140425,119.88,2,2,2,有,有,12200000,101768,坡道平面,22.07,0,,RPSNMLPLOHLGFBD48DA,61.86,0.0,3.13,有,056
安南區,房地(土地+建物)+車位,臺南市安南區郡安路六段１５１號九樓,23.03,住,,,1150502,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,168.05,2,2,2,有,有,16800000,99970,坡道平面,26.4,0,,RPQNMLTLOHLGFBD68DA,80.18,0.0,9.68,有,057
南區,房地(土地+建物),臺南市南區金華路二段９巷４之３號,39.0,住,,,1150506,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670509,75.67,3,2,1,有,無,4100000,54183,,0.0,0,,RPSNMLSJOHLGFCD68DA,75.67,0.0,0.0,無,
東區,房地(土地+建物),臺南市東區莊敬路１１８號九樓,15.65,,,,1150522,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790803,147.11,3,2,2,有,有,9050000,61519,,0.0,0,陽台外推；,RPTNMLSJOHLGFCD78DA,101.02,0.0,15.7,有,
東區,房地(土地+建物)+車位,臺南市東區裕學路１０９號,89.99,住,,,1150502,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0800909,239.42,5,2,3,有,有,12000000,50121,坡道平面,0.0,0,其他增建；,RPUNMLMLOHLGFCD48DA,211.77,0.7,5.72,無,
南區,房地(土地+建物),臺南市南區福吉路３５號,110.0,住,,,1150505,土地1建物1車位0,全,四層,透天厝,住商用,ＲＣ造,0960105,275.4,7,3,6,有,無,25000000,90777,,0.0,0,,RPUNMLNLOHLGFCD58DA,244.92,0.0,30.48,無,
東區,房地(土地+建物)+車位,臺南市東區崇善十五街３３巷５６號五樓,18.74,住,,,1150525,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830108,96.38,2,2,1,有,有,5800000,60178,坡道平面,0.0,0,,RPRNMLOLOHLGFCD38DA,52.62,0.0,6.66,有,
東山區,土地,東山段2784地號,1462.0,,特定農業區,農牧用地,1150522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,1573,,0.0,0,,RPTNMLOLOHLGFED78DA,0.0,0.0,0.0,無,058
官田區,房地(土地+建物),臺南市官田區隆田村大同街１４巷２２號二樓,31.5,住,,,1150510,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0680728,65.66,2,1,1,有,無,2680000,40816,,0.0,0,,RPPNMLNLOHLGFFD38DA,61.67,0.0,0.0,無,
將軍區,房地(土地+建物),臺南市將軍區長沙里長沙２４之１８號,81.8,,鄉村區,乙種建築用地,1150526,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701228,98.4,4,1,2,有,無,1800000,18293,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPROMLMLOHLGFGD68DA,98.4,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區建南里１４鄰祥和五街４２號,67.67,住,,,1150525,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670107,98.4,3,2,2,有,無,4300000,43699,,0.0,0,,RPSOMLMLOHLGFGD78DA,98.4,0.0,0.0,無,
西港區,房地(土地+建物),臺南市西港區港東里８鄰烏竹林２２之１２號,76.94,,鄉村區,乙種建築用地,1150525,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050901,149.48,5,2,6,有,無,9000000,60209,,0.0,0,其他增建；,RPSNMLNLOHLGFGD78DA,135.42,0.0,14.06,無,
西港區,土地,南海段911-1地號,169.88,住,,,1150516,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3260000,19190,,0.0,0,,RPSNMLPLOHLGFGD98DA,0.0,0.0,0.0,無,059
西港區,房地(土地+建物),臺南市西港區營西里２鄰後營２１之６號,91.72,,鄉村區,乙種建築用地,1150516,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0731120,114.44,3,2,2,有,無,3980000,34778,,0.0,0,,RPSNMLTLOHLGFGD76DA,104.89,0.0,9.55,無,
善化區,房地(土地+建物),臺南市善化區龍目井路８８號七樓之２１,21.98,住,,,1150506,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060111,81.61,2,2,2,有,有,7000000,85774,,0.0,0,,RPWNMLPJOHLGFHD66DA,50.55,0.0,5.69,有,060
善化區,房地(土地+建物)+車位,臺南市善化區民權路５０號六樓之５,13.44,商,,,1150524,土地1建物1車位1,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1120927,131.79,2,2,1,有,有,10250000,77775,坡道平面,39.6,0,其他增建；,RPTNMLTJOHLGFHD76DA,58.92,0.0,2.3,有,061
新化區,房地(土地+建物),臺南市新化區頂山１１１之１號,88.92,,鄉村區,乙種建築用地,1150520,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140528,159.25,4,2,4,有,無,14550000,91366,,0.0,0,,RPSNMLPLOHLGFHD09DA,148.16,0.0,11.09,無,
新化區,房地(土地+建物)+車位,臺南市新化區正新北路８１巷１１弄３６號二樓之１,34.57,住,,,1150516,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140822,167.33999999999997,3,2,2,有,有,12940000,84696,一樓平面,34.04,1650000,,RPUNMLTLOHLGFHD07DA,83.38,0.0,6.25,有,
關廟區,土地,北勢段279地號,120.0,都市：其他:道路用地,,,1150527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,657388,5478,,0.0,0,包含公共設施保留地用地；,RPTNMLSLNHLGFID86DA,0.0,0.0,0.0,無,
關廟區,土地,北勢段296地號,301.0,住,,,1150527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13202612,43862,,0.0,0,,SPTNMLSLNHLGFID96DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４５０號七樓之２,38.17,住,,,1150522,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140722,137.89,3,2,2,有,有,12320000,89347,一樓平面,19.64,0,,RPXPMLLJOHLGFID66DA,76.79,0.0,6.44,有,
歸仁區,土地,歸南段1000地號,665.08,,一般農業區,農牧用地,1150521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,4511,,0.0,0,,RPOOMLNJOHLGFID48DA,0.0,0.0,0.0,無,062
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路６７巷１號七樓之６,15.74,商,,,1150519,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120815,152.54,3,2,2,有,有,11800000,77357,坡道平面,34.69,0,,RPRNMLNLOHLGFID88DA,71.91,0.0,8.39,有,063
關廟區,房地(土地+建物),臺南市關廟區崇善街８６巷６號,120.35,住,,,1150511,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1110928,186.06,6,2,3,有,無,16200000,87069,,0.0,0,其他增建；,RPPNMLOLOHLGFID78DA,162.77,0.0,23.29,無,064
關廟區,房地(土地+建物),臺南市關廟區深坑三街２５巷５６弄２０號,100.11,,鄉村區,乙種建築用地,1150522,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130429,169.3,4,2,3,有,無,12500000,73833,,0.0,0,,RPWNMLPLOHLGFID96DA,159.4,0.0,9.9,無,065
關廟區,土地,布袋尾段122-4地號,835.0,,一般農業區,林業用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,1497,,0.0,0,,RPXOMLTLOHLGFID57DA,0.0,0.0,0.0,無,066
歸仁區,房地(土地+建物),臺南市歸仁區南興里民生北街７４巷８號,89.65,住,,,1150526,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0680918,108.24,4,2,3,有,無,8000000,73910,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLTLOHLGFID86DA,108.24,0.0,0.0,無,
永康區,土地,富強段674地號,63.76,住,,,1150522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3472200,54457,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLSKOHLGFKD76DA,0.0,0.0,0.0,無,067
永康區,房地(土地+建物),臺南市永康區大同街８７巷１５弄１２號,110.61,住,,,1150514,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140311,297.42,7,2,7,有,無,26800000,90108,,0.0,0,,RPVNMLSKOHLGFKD27DA,274.44,0.0,22.98,無,
永康區,房地(土地+建物),臺南市永康區中正七街１７號五樓之９,3.36,住,,,1150527,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840417,25.23,1,0,1,有,有,1850000,73325,,0.0,0,,RPTOMLSKOHLGFKD17DA,15.77,0.0,0.0,有,
永康區,土地,兵南段246地號,48.9,都市：其他:道路用地,,,1150527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3819824,78115,,0.0,0,協議價購；,RPWPMLOLOHLGFKD27DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區中山南路１２０號,171.22,住,,,1150501,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0761102,493.53,5,2,5,有,無,39000000,79023,,0.0,0,,RPRNMLPLOHLGFKD66DA,463.17,6.44,23.92,無,
北區,土地,小北段1076地號,1449.64,,,,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,122785600,84701,,0.0,0,包含公共設施保留地用地；,RPPNMLTLNHLGFAD38DA,0.0,0.0,0.0,無,068
中西區,房地(土地+建物),臺南市中西區湖美街５９號,102.65,住,,,1150517,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0830307,260.79,4,2,5,有,無,17700000,67871,,0.0,0,其他增建；,RPSNMLTJOHLGFAD58DA,237.05,8.21,15.53,無,
北區,房地(土地+建物)+車位,臺南市北區北門路二段５４７巷３９號十樓之５,32.06,住,,,1150526,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930329,143.47,3,2,2,有,有,8900000,62034,坡道平面,0.0,0,,RPPOMLQKOHLGFAD18DA,86.33,0.0,8.61,有,
安平區,房地(土地+建物),臺南市安平區健康三街１２巷１號九樓之１８,21.32,住,,,1150520,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890822,114.63000000000001,3,2,2,有,有,7500000,65428,,0.0,0,,RPTSMLRKOHLGFAD09DA,78.18,1.29,10.15,有,069
北區,房地(土地+建物),臺南市北區開元路４４２巷２６弄９７號,107.0,住,,,1150502,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1020910,283.39,5,3,5,有,無,31000000,109390,,0.0,0,陽台外推；其他增建；,RPPNMLMLOHLGFAD77DA,264.44,0.0,18.95,有,070
北區,房地(土地+建物),臺南市北區文成二路２４０號,86.79,住,,,1150524,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0920815,224.15,5,3,4,有,無,23500000,104841,,0.0,0,其他增建；,RPQOMLNLOHLGFAD08DA,207.32,1.82,15.01,無,
安平區,房地(土地+建物)+車位,臺南市安平區永華七街６８號,13.63,商,,,1150530,土地1建物1車位1,一層，見其他登記事項,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121108,142.1,3,2,2,有,有,15700000,117100,坡道平面,25.96,2100000,含裝潢費；,RPPOMLOLOHLGFAD08DA,73.44,0.0,16.75,有,
中西區,房地(土地+建物),臺南市中西區北門路一段１２３巷４８號六樓之１,17.66,商,,,1150528,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721124,90.52,1,2,1,有,無,5300000,58551,,0.0,0,陽台外推；其他增建；,RPQNMLQLOHLGFAD28DA,50.8,0.0,11.14,有,
