鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPSOMLPJQHLGFAD48DA,0.0,0.0,0.0,無,057
安平區,房地(土地+建物)+車位,臺南市安平區國平北路８８號十四樓之３,11.69,都市：其他:商業區(附),,,1150717,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140722,145.20999999999998,2,2,2,有,有,12380000,85256,坡道平面,21.02,0,,RPROMLRJQHLGFAD58DA,69.97,0.0,8.72,有,059
北區,土地,北安段1238地號,6.21,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,495279,79755,,0.0,0,協議價購；,RPWOMLKKQHLGFAD48DA,0.0,0.0,0.0,無,060
北區,土地,北安段1238地號,6.21,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,495279,79755,,0.0,0,協議價購；,RPOPMLKKQHLGFAD77DA,0.0,0.0,0.0,無,060
北區,土地,北安段1240地號,25.26,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2015615,79795,,0.0,0,協議價購；,RPRPMLKKQHLGFAD08DA,0.0,0.0,0.0,無,062
北區,土地,北安段1240地號,25.26,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2015615,79795,,0.0,0,協議價購；,RPSPMLKKQHLGFAD18DA,0.0,0.0,0.0,無,062
北區,土地,北安段1241地號,4.02,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,320746,79788,,0.0,0,協議價購；,RPTPMLKKQHLGFAD28DA,0.0,0.0,0.0,無,064
北區,土地,北安段1241地號,4.02,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,320746,79788,,0.0,0,協議價購；,RPUPMLKKQHLGFAD38DA,0.0,0.0,0.0,無,064
北區,土地,北安段1251地號,158.35,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12636330,79800,,0.0,0,協議價購；,RPPQMLKKQHLGFAD97DA,0.0,0.0,0.0,無,
北區,土地,北安段1482地號,85.95,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6858491,79796,,0.0,0,協議價購；,RPQQMLKKQHLGFAD08DA,0.0,0.0,0.0,無,066
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPSOMLLKQHLGFAD18DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPTOMLLKQHLGFAD28DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPUOMLLKQHLGFAD38DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPVOMLLKQHLGFAD48DA,0.0,0.0,0.0,無,067
安南區,土地,安昌段574地號,3.29,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,164000,49848,,0.0,0,,RPQNMLMKQHLGFBD08DA,0.0,0.0,0.0,無,
南區,土地,華南段22-12地號,6.11,都市：其他:農業區,,,1150707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,270000,44190,,0.0,0,畸零地或有合併使用效益；,RPSNMLRJPHLGFCD68DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區灣裡路８８巷１５２號之１,268.5,都市：其他:住宅區,,,1150717,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,0740129,148.23,4,2,4,有,無,5130000,34608,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPTNMLRJQHLGFCD88DA,144.51,0.0,3.72,無,
東區,房地(土地+建物),臺南市東區東門路二段９６號九樓之１,10.12,都市：其他:中心商業區,,,1150729,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830909,119.41,2,1,2,有,有,7300000,61134,,0.0,0,,RPQNMLKKQHLGFCD97DA,94.26,0.0,4.12,有,071
南區,房地(土地+建物),臺南市南區西門路一段５７５巷３０號,61.1,都市：其他:住宅區,,,1150723,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0640117,114.4,4,2,2,有,無,6000000,52448,,0.0,0,,RPSNMLLKQHLGFCD28DA,114.4,0.0,0.0,無,
南區,房地(土地+建物),臺南市南區中華南路二段４００巷４弄９號五樓,40.99,都市：其他:住宅區,,,1150705,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711129,89.68,3,2,2,有,無,2800000,31222,,0.0,0,,RPXNMLMKQHLGFCD88DA,74.85,0.0,7.63,無,
鹽水區,土地,月港段590地號,123.31,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,24329,,0.0,0,,RPPNMLMKQHLGFDD18DA,0.0,0.0,0.0,無,
鹽水區,土地,天保厝段573地號,1737.0,,特定農業區,農牧用地,1150708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1380000,794,,0.0,0,,RPRNMLMKQHLGFDD38DA,0.0,0.0,0.0,無,072
白河區,房地(土地+建物),臺南市白河區關子嶺４５之１００號三樓,23.62,都市：其他:第一種住宅區,,,1150725,土地4建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,57.41,1,0,1,有,有,2431800,42358,,0.0,0,,RPSNMLQJQHLGFED88DA,29.54,0.0,3.82,有,073
白河區,房地(土地+建物),臺南市白河區關子嶺４５之９５號三樓,23.62,都市：其他:第一種住宅區,,,1150725,土地4建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,57.41,1,0,1,有,有,2952900,51435,,0.0,0,,RPTNMLQJQHLGFED98DA,29.54,0.0,3.82,有,074
官田區,土地,湖山段619地號,211.92,都市：其他:住宅區,,,1150719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3260000,15383,,0.0,0,包含公共設施保留地用地；,RPPNMLQJQHLGFFD68DA,0.0,0.0,0.0,無,075
六甲區,土地,民族段538地號,310.02,都市：其他:住宅區,,,1150717,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6300000,20321,,0.0,0,,RPPNMLLKQHLGFFD28DA,0.0,0.0,0.0,無,076
西港區,土地,港安段971-12地號,3.79,都市：其他:道路保留地,,,1150709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,42270,11153,,0.0,0,包含公共設施保留地用地；,RPUNMLOJQHLGFGD09DA,0.0,0.0,0.0,無,
西港區,土地,子林段832地號,1798.0,,特定農業區,農牧用地,1150721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4495000,2500,,0.0,0,,RPTNMLRJQHLGFGD66DA,0.0,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區仁得里自立街６９號三樓之五,10.67,都市：其他:住宅區,,,1150727,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830813,44.97,1,0,1,有,無,1450000,32244,,0.0,0,,RPQNMLNKQHLGFGD68DA,30.08,0.0,4.88,有,
新化區,土地,洋子段799地號,216.67,,特定農業區,交通用地,1150724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,3000,,0.0,0,與政府機關有關之交易：競標購買包含公共設施保留地用地；,RPRNMLLMPHLGFHD78DA,0.0,0.0,0.0,無,
新市區,土地,大營段1323地號,174.0,,特定農業區,交通用地,1150724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,428040,2460,,0.0,0,與政府機關有關之交易：競標購買包含公共設施保留地用地；,RPVNMLLMPHLGFHD56DA,0.0,0.0,0.0,無,077
新市區,土地,大營段1323地號,174.0,,特定農業區,交通用地,1150724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,428040,2460,,0.0,0,與政府機關有關之交易：競標購買包含公共設施保留地用地；,RPWNMLLMPHLGFHD66DA,0.0,0.0,0.0,無,077
新市區,土地,大營段1323地號,174.0,,特定農業區,交通用地,1150724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,428040,2460,,0.0,0,與政府機關有關之交易：競標購買包含公共設施保留地用地；,RPXNMLLMPHLGFHD76DA,0.0,0.0,0.0,無,077
新市區,土地,大營段1323地號,174.0,,特定農業區,交通用地,1150724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,413772,2378,,0.0,0,與政府機關有關之交易：競標購買包含公共設施保留地用地；,RPOOMLLMPHLGFHD58DA,0.0,0.0,0.0,無,077
新化區,土地,唪口段2043地號,367.0,,特定農業區,交通用地,1150724,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1101000,3000,,0.0,0,與政府機關有關之交易：競標購買包含公共設施保留地用地；,RPPOMLLMPHLGFHD68DA,0.0,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區陽光大道５９１號四樓之３,17.78,都市：其他:生活服務區(第四種住宅區),,,1150720,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081120,109.30000000000001,2,1,1,有,有,8300000,75938,坡道平面,21.49,0,,RPPNMLPJQHLGFHD78DA,48.03,2.2,6.11,有,081
新市區,房地(土地+建物)+車位,臺南市新市區大３０３號六樓之５,29.4,,鄉村區,乙種建築用地,1150703,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131219,109.55,3,2,2,有,有,8850000,80785,其他,9.92,0,,RPWNMLKKQHLGFHD09DA,68.35,0.0,7.65,有,
安定區,土地,安定段2132地號,3170.0,都市：其他:農業區,,,1150701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,112194810,35393,,0.0,0,,RPRNMLMKQHLGFHD78DA,0.0,0.0,0.0,無,
山上區,土地,玉二段535地號,174.19,都市：其他:道路用地,,,1150709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1346422,7730,,0.0,0,包含公共設施保留地用地；,RPOOMLNKQHLGFHD68DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區文孝路１２７號三樓之６,16.19,都市：其他:第二之二種商業區,,,1150704,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120426,146.87,3,2,2,有,有,13260000,90284,坡道機械,21.12,0,,RPVNMLPKPHLGFID86DA,75.36,0.0,7.35,有,082
關廟區,房地(土地+建物),臺南市關廟區田大路１１６號,77.0,,鄉村區,乙種建築用地,1150705,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0710930,104.6,4,2,2,有,無,2350000,22467,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQPMLKMPHLGFID88DA,93.51,5.39,5.7,無,
歸仁區,土地,八甲段2808地號,1100.0,,特定農業區,農牧用地,1150713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5800000,5273,,0.0,0,,RPUOMLQJQHLGFID96DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路２２２號十二樓之１,22.24,都市：其他:住宅區,,,1150725,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121208,109.19,2,2,1,有,有,9800000,89752,坡道平面,25.79,0,,RPQNMLLKQHLGFID68DA,52.41,0.0,3.03,有,083
永康區,房地(土地+建物),臺南市永康區復華一街１８０號五樓之７,20.75,都市：其他:住宅區,,,1150724,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1090909,90.94999999999999,2,2,1,有,有,9050000,99505,,0.0,0,其他增建；,RPVNMLLKQHLGFKD76DA,57.03,0.0,4.45,有,084
永康區,房地(土地+建物),臺南市永康區自強路７５０巷６８弄８０號,99.77,都市：其他:住宅區,,,1150711,土地1建物1車位0,全,三層,透天厝,住家用,鋼骨Ｒ．Ｃ造,0980120,179.56,5,2,3,有,無,15500000,86322,,0.0,0,其他增建；,RPVNMLMKQHLGFKD86DA,162.71,0.0,16.85,無,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１３７號十九樓之２,10.22,都市：其他:商業區(附),,,1150719,土地1建物1車位1,十九層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,137.81,3,2,2,有,有,9800000,71112,坡道平面,27.92,0,,RPPNMLLLPHLGFAD77DA,67.69,0.0,3.87,有,085
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPTOMLPJQHLGFAD58DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPUOMLPJQHLGFAD68DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPVOMLPJQHLGFAD78DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPWOMLPJQHLGFAD88DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPXOMLPJQHLGFAD98DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPOPMLPJQHLGFAD18DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPPPMLPJQHLGFAD28DA,0.0,0.0,0.0,無,057
北區,土地,北安段1191地號,46.52,都市：其他:道路用地(兼供河川使用),,,1150715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3712595,79806,,0.0,0,協議價購；,RPQPMLPJQHLGFAD38DA,0.0,0.0,0.0,無,057
安平區,房地(土地+建物),臺南市安平區育平五街７０號十九樓之４,7.33,都市：其他:第六種住宅區,,,1150713,土地1建物1車位0,十九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850213,121.47,3,2,2,有,有,7400000,60920,,0.0,0,,RPVOMLQJQHLGFAD88DA,82.78,0.0,9.77,有,094
北區,土地,北安段1238地號,6.21,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,495279,79755,,0.0,0,協議價購；,RPPPMLKKQHLGFAD87DA,0.0,0.0,0.0,無,060
北區,土地,北安段1238地號,160.0,都市：其他:道路用地,,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12768000,79800,,0.0,0,協議價購；,RPQPMLKKQHLGFAD97DA,0.0,0.0,0.0,無,
北區,土地,北安段1241地號,8.04,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,641492,79788,,0.0,0,協議價購；,RPVPMLKKQHLGFAD48DA,0.0,0.0,0.0,無,064
北區,土地,北安段1241地號,8.04,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,641492,79788,,0.0,0,協議價購；,RPWPMLKKQHLGFAD58DA,0.0,0.0,0.0,無,064
北區,土地,北安段1241地號,4.02,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,320746,79788,,0.0,0,協議價購；,RPXPMLKKQHLGFAD68DA,0.0,0.0,0.0,無,064
北區,土地,北安段1241地號,4.02,都市：其他:道路用地(兼供河川使用),,,1150715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,320746,79788,,0.0,0,協議價購；,RPOQMLKKQHLGFAD87DA,0.0,0.0,0.0,無,064
北區,土地,北安段1482地號,28.65,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2286164,79796,,0.0,0,協議價購；,RPRQMLKKQHLGFAD18DA,0.0,0.0,0.0,無,066
北區,土地,北安段1482地號,28.65,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2286164,79796,,0.0,0,協議價購；,RPSQMLKKQHLGFAD28DA,0.0,0.0,0.0,無,066
北區,土地,北安段1482地號,14.32,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1143082,79824,,0.0,0,協議價購；,RPTQMLKKQHLGFAD38DA,0.0,0.0,0.0,無,066
北區,土地,北安段1482地號,14.32,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1143082,79824,,0.0,0,協議價購；,RPUQMLKKQHLGFAD48DA,0.0,0.0,0.0,無,066
北區,土地,北安段1482地號,85.95,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6858491,79796,,0.0,0,協議價購；,RPVQMLKKQHLGFAD58DA,0.0,0.0,0.0,無,066
北區,土地,北安段1482地號,85.95,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6858491,79796,,0.0,0,協議價購；,RPWQMLKKQHLGFAD68DA,0.0,0.0,0.0,無,066
北區,土地,北安段1500地號,9.01,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,719132,79815,,0.0,0,協議價購；,RPORMLKKQHLGFAD97DA,0.0,0.0,0.0,無,106
北區,土地,北安段1500地號,1.0,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,79903,0,,0.0,0,協議價購；,RPPRMLKKQHLGFAD08DA,0.0,0.0,0.0,無,106
北區,土地,北安段1500地號,1.0,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,79903,0,,0.0,0,協議價購；,RPQRMLKKQHLGFAD18DA,0.0,0.0,0.0,無,106
北區,土地,北安段1500地號,1.0,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,79903,0,,0.0,0,協議價購；,RPRRMLKKQHLGFAD28DA,0.0,0.0,0.0,無,106
北區,土地,北安段1500地號,2.97,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,236622,79671,,0.0,0,協議價購；,RPSRMLKKQHLGFAD38DA,0.0,0.0,0.0,無,106
北區,土地,北安段1500地號,2.97,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,236622,79671,,0.0,0,協議價購；,RPTRMLKKQHLGFAD48DA,0.0,0.0,0.0,無,106
北區,土地,北安段1500地號,2.97,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,236622,79671,,0.0,0,協議價購；,RPURMLKKQHLGFAD58DA,0.0,0.0,0.0,無,106
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPWOMLLKQHLGFAD58DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPXOMLLKQHLGFAD68DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPOPMLLKQHLGFAD87DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPPPMLLKQHLGFAD97DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,34.31,都市：其他:道路用地(兼供河川使用),,,1150715,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2737938,79800,,0.0,0,協議價購；,RPQPMLLKQHLGFAD08DA,0.0,0.0,0.0,無,067
北區,土地,北安段1539地號,18.82,都市：其他:道路用地(兼供河川使用),,,1150715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1501736,79795,,0.0,0,協議價購；,RPXPMLLKQHLGFAD78DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區公學路四段１２６巷１１７號三樓之３,31.47,都市：其他:住宅區,,,1150704,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141124,84.86,2,2,2,有,無,7680000,84716,一樓平面,10.73,1400000,,RPQNMLOLPHLGFBD28DA,51.02,0.0,4.9,有,
安南區,房地(土地+建物),臺南市安南區安富街２５１巷２８弄５６號,104.03,都市：其他:住宅區,,,1150709,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0691002,89.23,2,2,2,有,無,7500000,84052,,0.0,0,頂樓加蓋；其他增建；,RPSOMLKKQHLGFBD18DA,82.6,0.0,6.63,無,
安南區,房地(土地+建物),臺南市安南區本原街三段３２１巷７號,101.48,都市：其他:住宅區,,,1150708,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0730425,122.6,3,2,4,有,無,10500000,85644,,0.0,0,,RPVNMLLKQHLGFBD48DA,115.03,0.0,7.57,無,118
安南區,土地,草湖段735地號,707.77,都市：其他:住宅區,,,1150728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100627000,142175,,0.0,0,,RPPOMLLKQHLGFBD97DA,0.0,0.0,0.0,無,
安南區,土地,公塭段715地號,2233.56,都市：其他:農業區,,,1150723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,1701,,0.0,0,,RPPOMLMKQHLGFBD08DA,0.0,0.0,0.0,無,119
安南區,土地,長溪段85地號,835.53,都市：其他:農業區,,,1150707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,9575,,0.0,0,,RPUNMLOKQHLGFBD68DA,0.0,0.0,0.0,無,120
南區,土地,永寧段655地號,3.59,都市：其他:住宅區,,,1150717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,363847,101350,,0.0,0,政府機關標讓售；,RPUNMLKKQHLGFCD38DA,0.0,0.0,0.0,無,
南區,車位,臺南市南區null,4.02,都市：其他:住宅區,,,1150731,土地2建物1車位1,,,其他,,,,23.59,0,0,0,無,有,2300000,,坡道平面,23.59,2300000,僅車位交易；,RPXNMLKKQHLGFCD68DA,0.0,0.0,0.0,有,
新營區,房地(土地+建物)+車位,臺南市新營區中華路３２號五樓之二,33.35,都市：其他:商業區,,,1150706,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120824,106.86,2,2,2,有,有,7900000,73929,其他,14.89,0,,RPRNMLNKQHLGFDD48DA,64.82,0.0,3.38,有,121
新營區,土地,育德段720-1地號,14.32,都市：其他:住宅區,,,1150729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,710272,49600,,0.0,0,政府機關標讓售；,RPXNMLNKQHLGFDD09DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區富強街５２巷２７號二樓之一,34.05,都市：其他:住宅區,,,1150706,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140414,98.91,2,1,2,有,有,7500000,75827,,0.0,0,買賣權利範圍含屋內現有家具家電。,RPQNMLQKQHLGFDD68DA,64.99,0.0,8.64,有,122
官田區,土地,鎮南段762-2地號,352.22,都市：其他:第一種住宅區,,,1150721,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10503425,29821,,0.0,0,本案土地買賣價由官田區鎮南段762-2地號建地成交價1038萬3877元加上官田區鎮南段764-2地號道路用地成交價11萬9548元合計總價1050萬3425元包含公共設施保留地用地；,RPSNMLLLPHLGFFD58DA,0.0,0.0,0.0,無,
下營區,土地,營平段263地號,10.8,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,473520,43844,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMKQHLGFFD78DA,0.0,0.0,0.0,無,123
下營區,土地,營平段263-1地號,8.88,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,389548,43868,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLMKQHLGFFD98DA,0.0,0.0,0.0,無,124
下營區,土地,營平段263-2地號,8.54,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,374391,43840,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLMKQHLGFFD09DA,0.0,0.0,0.0,無,125
下營區,土地,營平段263-3地號,8.38,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,367471,43851,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMKQHLGFFD56DA,0.0,0.0,0.0,無,126
下營區,土地,營平段263-4地號,8.63,都市：其他:住宅區,,,1150723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,378583,43868,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLMKQHLGFFD38DA,0.0,0.0,0.0,無,127
